Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31583822,09/21/2015 12:00:00 AM,09/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033,209 WADSWORTH AVENUE,WADSWORTH AVENUE,WEST 183 STREET,WEST 184 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,10/21/2015 11:27:54 AM,09/21/2015 11:37:05 AM,12 MANHATTAN,MANHATTAN,1002552,249456,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8513551026869,-73.93384451519657,"(40.8513551026869, -73.93384451519657)"
31583895,09/21/2015 12:00:00 AM,10/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10467,2737 MATTHEWS AVENUE,MATTHEWS AVENUE,,,,,LATLONG,BRONX,,N/A,Closed,10/21/2015 09:38:49 PM,10/02/2015 12:00:00 AM,Unspecified BRONX,BRONX,1022189,255077,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86672049947505,-73.86283173104768,"(40.86672049947505, -73.86283173104768)"
31583911,09/21/2015 12:00:00 AM,09/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11106,32-13 31 AVENUE,31 AVENUE,32 STREET,33 STREET,,,ADDRESS,Astoria,,N/A,Closed,10/21/2015 08:23:51 PM,09/28/2015 12:00:00 AM,01 QUEENS,QUEENS,1005726,217589,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763881888574716,-73.92247353929257,"(40.763881888574716, -73.92247353929257)"
31583912,09/21/2015 12:00:00 AM,09/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10038,1 POLICE PLAZA,POLICE PLAZA,MADISON STREET,PARK ROW,,,ADDRESS,NEW YORK,,N/A,Closed,10/21/2015 02:54:16 PM,09/25/2015 12:00:00 AM,01 MANHATTAN,MANHATTAN,984003,198807,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.712356033880894,-74.00089095877513,"(40.712356033880894, -74.00089095877513)"
31583914,09/21/2015 12:00:00 AM,09/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11368,126-17 35 AVENUE,35 AVENUE,126 STREET,127 STREET,,,ADDRESS,Corona,,N/A,Closed,10/21/2015 03:23:21 PM,09/29/2015 12:00:00 AM,07 QUEENS,QUEENS,1027328,215937,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75926871329031,-73.84450293862874,"(40.75926871329031, -73.84450293862874)"
31584779,09/21/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11201,2-48 JOHNSON ST,JOHNSON ST,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/21/2015 07:25:49 PM,10/13/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,986826,192494,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.695027960898294,-73.99071047240838,"(40.695027960898294, -73.99071047240838)"
31584793,09/21/2015 12:00:00 AM,08/12/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10467,3511 DEKALB AVENUE,DEKALB AVENUE,EAST GUN HILL ROAD,EAST 212 STREET,,,ADDRESS,BRONX,,N/A,Pending,10/21/2015 11:30:13 AM,09/21/2015 11:38:23 AM,07 BRONX,BRONX,1017401,260888,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88268917000702,-73.88011394456421,"(40.88268917000702, -73.88011394456421)"
31584862,09/21/2015 12:00:00 AM,09/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11204,1767 48 STREET,48 STREET,17 AVENUE,18 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 10:33:53 AM,09/23/2015 12:00:00 AM,12 BROOKLYN,BROOKLYN,989477,168561,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62933600030465,-73.98116903486033,"(40.62933600030465, -73.98116903486033)"
31584902,09/21/2015 12:00:00 AM,08/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10457,2005 CROTONA AVENUE,CROTONA AVENUE,,,,,LATLONG,BRONX,,N/A,Pending,10/21/2015 03:06:04 PM,09/21/2015 03:08:29 PM,Unspecified BRONX,BRONX,1014670,247935,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84714697568177,-73.89004901795967,"(40.84714697568177, -73.89004901795967)"
31585044,09/21/2015 12:00:00 AM,10/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11209,BATTERY AVENUE,BATTERY AVENUE,90 STREET,92 STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,10/21/2015 08:27:02 PM,10/21/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,977510,163801,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61626977357711,-74.02427699672589,"(40.61626977357711, -74.02427699672589)"
31585045,09/21/2015 12:00:00 AM,10/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11205,26 CLERMONT AVENUE,CLERMONT AVENUE,FLUSHING AVENUE,PARK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 05:42:04 PM,10/07/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,992114,193222,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69702303262604,-73.97164012726257,"(40.69702303262604, -73.97164012726257)"
31585047,09/21/2015 12:00:00 AM,09/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,935 EASTERN PARKWAY,EASTERN PARKWAY,ALBANY AVENUE,TROY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 08:59:28 AM,09/21/2015 09:06:33 AM,08 BROOKLYN,BROOKLYN,1001578,183074,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66915562155348,-73.93753629355082,"(40.66915562155348, -73.93753629355082)"
31585048,09/21/2015 12:00:00 AM,10/23/2015 08:46:04 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,814 SENECA AVENUE,SENECA AVENUE,PUTNAM AVENUE,CORNELIA STREET,,,ADDRESS,Ridgewood,,N/A,Closed,10/21/2015 11:18:40 AM,10/23/2015 08:46:04 AM,05 QUEENS,QUEENS,1010531,194806,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70133521068813,-73.90521691789131,"(40.70133521068813, -73.90521691789131)"
31585060,09/21/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11231,50 COFFEY STREET,COFFEY STREET,DWIGHT STREET,RICHARDS STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/21/2015 10:13:09 AM,10/08/2015 01:20:15 PM,06 BROOKLYN,BROOKLYN,980935,185109,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67475757731127,-74.01195086350239,"(40.67475757731127, -74.01195086350239)"
31585878,09/21/2015 12:00:00 AM,06/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10028,222 EAST   81 STREET,EAST   81 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,10/21/2015 08:30:44 PM,09/21/2015 08:34:16 PM,08 MANHATTAN,MANHATTAN,996533,221744,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7753038328814,-73.95565185480541,"(40.7753038328814, -73.95565185480541)"
31585883,09/21/2015 12:00:00 AM,09/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11215,371 13 STREET,13 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,10/21/2015 08:43:52 AM,09/21/2015 08:47:01 AM,06 BROOKLYN,BROOKLYN,988554,181530,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.664933596545765,-73.98448599062266,"(40.664933596545765, -73.98448599062266)"
31585990,09/21/2015 12:00:00 AM,08/12/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10467,3511 DEKALB AVENUE,DEKALB AVENUE,EAST GUN HILL ROAD,EAST 212 STREET,,,ADDRESS,BRONX,,N/A,Pending,10/21/2015 11:48:39 AM,09/21/2015 11:51:36 AM,07 BRONX,BRONX,1017401,260888,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88268917000702,-73.88011394456421,"(40.88268917000702, -73.88011394456421)"
31586006,09/21/2015 12:00:00 AM,09/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11225,347 HAWTHORNE STREET,HAWTHORNE STREET,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 01:38:12 PM,09/23/2015 12:00:00 AM,09 BROOKLYN,BROOKLYN,998447,178988,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65794603256602,-73.9488314748806,"(40.65794603256602, -73.9488314748806)"
31586160,09/21/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,124 PULASKI STREET,PULASKI STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/21/2015 10:51:13 PM,09/30/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,999074,191558,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69244681746178,-73.94654400840854,"(40.69244681746178, -73.94654400840854)"
31586163,09/21/2015 12:00:00 AM,09/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,14 WEST  102 STREET,WEST  102 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/21/2015 02:05:35 PM,09/28/2015 12:00:00 AM,07 MANHATTAN,MANHATTAN,994649,229174,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79569961557582,-73.96244259143525,"(40.79569961557582, -73.96244259143525)"
31587037,09/21/2015 12:00:00 AM,10/07/2015 04:29:25 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11212,994 RUTLAND ROAD,RUTLAND ROAD,EAST 93 STREET,EAST 94 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 10:33:47 AM,10/07/2015 04:29:25 PM,17 BROOKLYN,BROOKLYN,1004613,180659,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66252052487906,-73.92660307152585,"(40.66252052487906, -73.92660307152585)"
31587038,09/21/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,2075 CRESTON AVENUE,CRESTON AVENUE,EAST BURNSIDE AVENUE,EAST 180 STREET,,,ADDRESS,BRONX,,N/A,Closed,10/21/2015 02:28:57 PM,10/13/2015 12:00:00 AM,05 BRONX,BRONX,1010765,250245,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.853499827754774,-73.90415422222642,"(40.853499827754774, -73.90415422222642)"
31587045,09/21/2015 12:00:00 AM,12/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,1639 CARROLL STREET,CARROLL STREET,SCHENECTADY AVENUE,UTICA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 03:26:21 PM,12/10/2015 12:00:00 AM,09 BROOKLYN,BROOKLYN,1003085,181988,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66617171650029,-73.93210691954278,"(40.66617171650029, -73.93210691954278)"
31587046,09/21/2015 12:00:00 AM,09/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10012,MACDOUGAL STREET,MACDOUGAL STREET,PRINCE STREET,WEST HOUSTON STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,10/21/2015 03:35:33 PM,09/29/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983469,204229,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72723808715857,-74.00281779027358,"(40.72723808715857, -74.00281779027358)"
31587047,09/21/2015 12:00:00 AM,11/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11212,51 CHRISTOPHER AVENUE,CHRISTOPHER AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 07:31:40 AM,11/06/2015 12:00:00 AM,16 BROOKLYN,BROOKLYN,1010172,184286,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.672461296796065,-73.90655213404723,"(40.672461296796065, -73.90655213404723)"
31587128,09/21/2015 12:00:00 AM,10/05/2015 10:08:33 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11234,4810 AVENUE I,AVENUE I,EAST 48 STREET,EAST 49 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/2015 09:35:25 PM,10/05/2015 10:08:33 AM,18 BROOKLYN,BROOKLYN,1003723,168954,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63039484114578,-73.92984479846785,"(40.63039484114578, -73.92984479846785)"
31587129,09/21/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,6 ST NICHOLAS PLACE,ST NICHOLAS PLACE,ST NICHOLAS AVENUE,WEST 150 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,10/21/2015 07:10:14 AM,09/30/2015 12:00:00 AM,09 MANHATTAN,MANHATTAN,1000132,240567,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82696207227668,-73.94261303628478,"(40.82696207227668, -73.94261303628478)"
31587130,09/21/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,JEROME STREET,JEROME STREET,SUTTER AVENUE,BLAKE AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Assigned,10/21/2015 01:19:12 PM,09/21/2015 01:28:41 PM,Unspecified BROOKLYN,BROOKLYN,1015905,183380,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66995588863427,-73.8858891537658,"(40.66995588863427, -73.8858891537658)"
31587141,09/21/2015 12:00:00 AM,09/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,OAK STREET,OAK STREET,WEST STREET,FRANKLIN STREET,,,BLOCKFACE,BROOKLYN,,N/A,Pending,10/21/2015 12:42:27 PM,09/21/2015 12:54:20 PM,Unspecified BROOKLYN,BROOKLYN,995871,204393,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727680628049605,-73.95807201092174,"(40.727680628049605, -73.95807201092174)"
31587142,09/21/2015 12:00:00 AM,09/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11212,275 EAST   94 STREET,EAST   94 STREET,CLARKSON AVENUE,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,N/A,Pending,10/21/2015 10:49:05 AM,09/21/2015 10:56:48 AM,17 BROOKLYN,BROOKLYN,1005857,179466,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65924305589766,-73.92212299068564,"(40.65924305589766, -73.92212299068564)"
31587203,09/21/2015 12:00:00 AM,08/27/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10032,636 WEST  158 STREET,WEST  158 STREET,EDWARD M MORGAN PLACE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Pending,10/21/2015 02:16:49 PM,09/21/2015 02:23:01 PM,12 MANHATTAN,MANHATTAN,999026,243707,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83558238870765,-73.94660246596838,"(40.83558238870765, -73.94660246596838)"
31587205,09/21/2015 12:00:00 AM,09/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3820 BAILEY AVENUE,BAILEY AVENUE,WEST 238 STREET,BEND,,,ADDRESS,BRONX,,N/A,Pending,10/21/2015 04:25:51 PM,09/21/2015 04:31:47 PM,08 BRONX,BRONX,1012649,261542,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.884500765486926,-73.89729611230423,"(40.884500765486926, -73.89729611230423)"
31587206,09/21/2015 12:00:00 AM,08/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10457,689 EAST TREMONT AVENUE,EAST TREMONT AVENUE,BELMONT AVENUE,CROTONA AVENUE,,,ADDRESS,BRONX,,N/A,Pending,10/21/2015 12:47:01 PM,09/21/2015 12:57:45 PM,06 BRONX,BRONX,1014277,247368,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84559207384448,-73.89147202682992,"(40.84559207384448, -73.89147202682992)"
31588254,09/22/2015 12:00:00 AM,09/30/2015 04:19:36 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10004,932 CRAIG ROAD SOUTH,CRAIG ROAD SOUTH,,,,,LATLONG,NEW YORK,,N/A,Closed,10/22/2015 03:46:30 PM,09/30/2015 04:19:36 PM,Unspecified MANHATTAN,MANHATTAN,977363,188588,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.684304585189324,-74.02483178925506,"(40.684304585189324, -74.02483178925506)"
31588269,09/22/2015 12:00:00 AM,10/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,1295 BUSHWICK AVENUE,BUSHWICK AVENUE,ELDERT STREET,COVERT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/22/2015 02:53:45 PM,10/28/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008386,189423,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68656624001648,-73.9129721962999,"(40.68656624001648, -73.9129721962999)"
31588270,09/22/2015 12:00:00 AM,10/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11374,97-27 63 DRIVE,63 DRIVE,97 STREET,98 STREET,,,ADDRESS,Rego Park,,N/A,Closed,10/22/2015 12:00:58 PM,10/06/2015 12:00:00 AM,06 QUEENS,QUEENS,1023046,205491,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73061692154909,-73.8600197426324,"(40.73061692154909, -73.8600197426324)"
31588272,09/22/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10001,301 8 AVENUE,8 AVENUE,WEST 25 STREET,WEST 26 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,10/22/2015 11:37:40 PM,10/19/2015 08:10:48 AM,04 MANHATTAN,MANHATTAN,984944,211312,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74667917800288,-73.99749536861394,"(40.74667917800288, -73.99749536861394)"
31588273,09/22/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11206,108 STOCKTON STREET,STOCKTON STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/22/2015 11:17:44 AM,09/30/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,998583,192937,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.696232661098335,-73.94831164118698,"(40.696232661098335, -73.94831164118698)"
31588283,09/22/2015 12:00:00 AM,10/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10024,129 WEST   89 STREET,WEST   89 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/22/2015 07:03:50 PM,10/05/2015 12:00:00 AM,07 MANHATTAN,MANHATTAN,992072,226676,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78884593654876,-73.97175268735779,"(40.78884593654876, -73.97175268735779)"
31589151,09/22/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1454 GRAND CONCOURSE,GRAND CONCOURSE,EAST 171 STREET,EAST 172 STREET,,,ADDRESS,BRONX,,N/A,Closed,10/22/2015 08:17:51 PM,09/30/2015 12:00:00 AM,04 BRONX,BRONX,1008318,245340,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84004406278686,-73.91301717836832,"(40.84004406278686, -73.91301717836832)"
31589152,09/22/2015 12:00:00 AM,08/31/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,509 WEST  159 STREET,WEST  159 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Pending,10/22/2015 04:18:19 PM,09/22/2015 04:23:04 PM,12 MANHATTAN,MANHATTAN,1000388,243263,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8343613533865,-73.94168153766111,"(40.8343613533865, -73.94168153766111)"
